year,qtr,area_fips,low,high
2021,1,41005,2.61,3.43
2021,1,41007,2.15,2.61
2021,1,41009,3.43,
2021,1,41011,1.82,2.15
2021,1,41013,2.61,3.43
2021,1,41015,2.15,2.61
2021,1,41017,2.15,2.61
2021,1,41019,1.82,2.15
2021,1,41021,2.15,2.61
2021,1,41023,2.15,2.61
2021,1,41025,1.82,2.15
2021,1,41027,2.15,2.61
2021,1,41029,2.15,2.61
2021,1,41031,2.15,2.61
2021,1,41033,2.15,2.61
2021,1,41035,1.82,2.15
2021,1,41037,1.37,1.58
2021,1,41039,1.82,2.15
2021,1,41041,2.15,2.61
2021,1,41043,1.82,2.15
2021,1,41045,1.01,1.19
2021,1,41047,1.37,1.58
2021,1,41049,1.01,1.19
2021,1,41051,1.01,1.19
2021,1,41053,3.43,
2021,1,41055,0,.78
2021,1,41057,2.15,2.61
2021,1,41059,1.19,1.37
2021,1,41061,1.82,2.15
2021,1,41063,1.19,1.37
2021,1,41065,1.37,1.58
2021,1,41067,1.19,1.37
2021,1,41069,2.61,3.43
2021,1,41071,2.61,3.43
2021,1,42001,2.15,2.61
2021,1,42003,.78,1.01
2021,1,42005,1.58,1.82
2021,1,42007,1.58,1.82
2021,1,42009,1.82,2.15
2021,1,42011,1.37,1.58
2021,1,42013,1.01,1.19
2021,1,42015,1.19,1.37
2021,1,42017,2.15,2.61
2021,1,42019,1.58,1.82
2021,1,42021,1.19,1.37
2021,1,42023,1.37,1.58
2021,1,42025,2.61,3.43
2021,1,42027,1.19,1.37
2021,1,42029,1.37,1.58
2021,1,42031,1.19,1.37
2021,1,42033,1.19,1.37
2021,1,42035,1.19,1.37
2021,1,42037,1.37,1.58
2021,1,42039,1.01,1.19
2021,1,42041,1.19,1.37
2021,1,42043,0,.78
2021,1,42045,1.58,1.82
2021,1,42047,1.01,1.19
2021,1,42049,1.01,1.19
2021,1,42051,1.19,1.37
2021,1,42053,.78,1.01
2021,1,42055,1.58,1.82
2021,1,42057,1.82,2.15
2021,1,42059,1.37,1.58
2021,1,42061,1.82,2.15
2021,1,42063,1.19,1.37
2021,1,42065,1.19,1.37
2021,1,42067,1.82,2.15
2021,1,42069,1.19,1.37
2021,1,42071,1.37,1.58
2021,1,42073,1.82,2.15
2021,1,42075,1.58,1.82
2021,1,42077,1.01,1.19
2021,1,42079,.78,1.01
2021,1,42081,1.19,1.37
2021,1,42083,1.19,1.37
2021,1,42085,1.19,1.37
2021,1,42087,1.37,1.58
2021,1,42089,2.15,2.61
2021,1,42091,1.19,1.37
2021,1,42093,0,.78
2021,1,42095,1.58,1.82
2021,1,42097,1.58,1.82
2021,1,42099,3.43,
2021,1,42101,.78,1.01
2021,1,42103,3.43,
2021,1,42105,1.01,1.19
2021,1,42107,1.19,1.37
2021,1,42109,1.82,2.15
2021,1,42111,1.58,1.82
2021,1,42113,3.43,
2021,1,42115,2.15,2.61
2021,1,42117,1.58,1.82
2021,1,42119,1.37,1.58
2021,1,42121,1.19,1.37
2021,1,42123,.78,1.01
2021,1,42125,1.37,1.58
2021,1,42127,2.15,2.61
2021,1,42129,1.58,1.82
2021,1,42131,1.37,1.58
2021,1,42133,1.58,1.82
2021,1,44001,3.43,
2021,1,44003,2.15,2.61
2021,1,44005,1.82,2.15
2021,1,44007,1.19,1.37
2021,1,44009,1.82,2.15
2021,1,45001,1.82,2.15
2021,1,45003,1.58,1.82
2021,1,45005,0,.78
2021,1,45007,1.82,2.15
2021,1,45009,1.19,1.37
2021,1,45011,1.82,2.15
2021,1,45013,2.61,3.43
2021,1,45015,2.61,3.43
2021,1,45017,1.58,1.82
2021,1,45019,1.58,1.82
2021,1,45021,1.37,1.58
2021,1,45023,1.37,1.58
2021,1,45025,1.19,1.37
2021,1,45027,1.82,2.15
2021,1,45029,1.82,2.15
2021,1,45031,1.37,1.58
2021,1,45033,1.58,1.82
2021,1,45035,3.43,
2021,1,45037,3.43,
2021,1,45039,1.58,1.82
2021,1,45041,1.01,1.19
2021,1,45043,2.15,2.61
2021,1,45045,1.37,1.58
2021,1,45047,1.19,1.37
2021,1,45049,1.19,1.37
2021,1,45051,2.61,3.43
2021,1,45053,2.15,2.61
2021,1,45055,3.43,
2021,1,45057,2.61,3.43
2021,1,45059,1.19,1.37
2021,1,45061,1.01,1.19
2021,1,45063,1.82,2.15
2021,1,45065,2.61,3.43
2021,1,45067,1.82,2.15
2021,1,45069,.78,1.01
2021,1,45071,1.58,1.82
2021,1,45073,2.15,2.61
2021,1,45075,1.37,1.58
2021,1,45077,1.82,2.15
2021,1,45079,1.19,1.37
2021,1,45081,1.37,1.58
2021,1,45083,1.37,1.58
2021,1,45085,1.82,2.15
2021,1,45087,1.19,1.37
2021,1,45089,1.01,1.19
2021,1,45091,2.15,2.61
2021,1,46003,2.15,2.61
2021,1,46005,1.37,1.58
2021,1,46007,1.01,1.19
2021,1,46009,.78,1.01
2021,1,46011,1.01,1.19
2021,1,46013,.78,1.01
2021,1,46015,.78,1.01
2021,1,46017,1.58,1.82
2021,1,46019,2.61,3.43
2021,1,46021,3.43,
2021,1,46023,0,.78
2021,1,46025,2.15,2.61
2021,1,46027,1.19,1.37
2021,1,46029,1.19,1.37
2021,1,46031,0,.78
2021,1,46033,2.15,2.61
2021,1,46035,.78,1.01
2021,1,46037,1.19,1.37
2021,1,46039,1.01,1.19
2021,1,46041,0,.78
2021,1,46043,1.58,1.82
2021,1,46045,1.58,1.82
2021,1,46047,2.15,2.61
2021,1,46049,1.58,1.82
2021,1,46051,1.19,1.37
2021,1,46053,0,.78
2021,1,46055,0,.78
2021,1,46057,0,.78
2021,1,46059,1.01,1.19
2021,1,46061,3.43,
2021,1,46063,3.43,
2021,1,46065,.78,1.01
2021,1,46067,1.19,1.37
2021,1,46069,.78,1.01
2021,1,46071,.78,1.01
2021,1,46073,0,.78
2021,1,46075,1.19,1.37
2021,1,46077,2.61,3.43
2021,1,46079,1.19,1.37
2021,1,46081,1.37,1.58
2021,1,46083,1.82,2.15
2021,1,46085,1.01,1.19
2021,1,46087,1.82,2.15
2021,1,46089,1.58,1.82
2021,1,46091,0,.78
2021,1,46093,2.61,3.43
2021,1,46095,.78,1.01
2021,1,46097,1.58,1.82
2021,1,46099,1.01,1.19
2021,1,46101,2.15,2.61
2021,1,46102,0,.78
2021,1,46103,1.58,1.82
2021,1,46105,3.43,
2021,1,46107,2.61,3.43
2021,1,46109,1.19,1.37
2021,1,46111,2.61,3.43
2021,1,46115,1.82,2.15
2021,1,46117,2.15,2.61
2021,1,46119,.78,1.01
2021,1,46121,0,.78
2021,1,46123,.78,1.01
2021,1,46125,2.61,3.43
2021,1,46127,.78,1.01
2021,1,46129,1.01,1.19
2021,1,46135,1.01,1.19
2021,1,46137,0,.78
2021,1,47001,0,.78
2021,1,47003,1.82,2.15
2021,1,47005,1.82,2.15
2021,1,47007,3.43,
2021,1,47009,1.37,1.58
2021,1,47011,1.37,1.58
2021,1,47013,2.15,2.61
2021,1,47015,2.61,3.43
2021,1,47017,2.61,3.43
2021,1,47019,2.61,3.43
2021,1,47021,3.43,
2021,1,47023,1.82,2.15
2021,1,47025,2.15,2.61
2021,1,47027,2.15,2.61
2021,1,47029,1.82,2.15
2021,1,47031,1.19,1.37
2021,1,47033,1.82,2.15
2021,1,47035,2.61,3.43
2021,1,47037,.78,1.01
2021,1,47039,1.01,1.19
2021,1,47041,1.82,2.15
2021,1,47043,2.61,3.43
2021,1,47045,1.19,1.37
2021,1,47047,3.43,
2021,1,47049,2.15,2.61
2021,1,47051,2.61,3.43
2021,1,47053,1.82,2.15
2021,1,47055,1.58,1.82
2021,1,47057,2.61,3.43
2021,1,47059,1.19,1.37
2021,1,47061,2.15,2.61
2021,1,47063,1.19,1.37
2021,1,47065,1.19,1.37
2021,1,47067,1.58,1.82
2021,1,47069,1.01,1.19
2021,1,47071,1.58,1.82
2021,1,47073,2.15,2.61
2021,1,47075,1.37,1.58
2021,1,47077,1.19,1.37
2021,1,47079,1.01,1.19
2021,1,47081,2.61,3.43
2021,1,47083,3.43,
2021,1,47085,2.15,2.61
2021,1,47087,3.43,
2021,1,47089,2.15,2.61
2021,1,47091,1.82,2.15
2021,1,47093,1.19,1.37
2021,1,47095,0,.78
2021,1,47097,1.37,1.58
2021,1,47099,2.15,2.61
2021,1,47101,.78,1.01
2021,1,47103,2.15,2.61
2021,1,47105,2.15,2.61
2021,1,47107,1.58,1.82
2021,1,47109,2.15,2.61
2021,1,47111,2.61,3.43
2021,1,47113,.78,1.01
2021,1,47115,2.15,2.61
2021,1,47117,2.15,2.61
2021,1,47119,2.15,2.61
2021,1,47121,1.58,1.82
2021,1,47123,1.58,1.82
2021,1,47125,3.43,
2021,1,47127,1.19,1.37
2021,1,47129,2.61,3.43
2021,1,47131,1.37,1.58
2021,1,47133,2.61,3.43
2021,1,47135,2.61,3.43
2021,1,47137,.78,1.01
2021,1,47139,3.43,
2021,1,47141,1.37,1.58
2021,1,47143,1.19,1.37
2021,1,47145,.78,1.01
2021,1,47147,2.61,3.43
2021,1,47149,1.58,1.82
2021,1,47151,2.61,3.43
2021,1,47153,3.43,
2021,1,47155,1.82,2.15
2021,1,47157,.78,1.01
2021,1,47159,3.43,
2021,1,47161,2.61,3.43
2021,1,47163,1.19,1.37
2021,1,47165,2.61,3.43
2021,1,47167,3.43,
2021,1,47169,2.15,2.61
2021,1,47171,1.58,1.82
2021,1,47173,3.43,
2021,1,47175,3.43,
2021,1,47177,1.58,1.82
2021,1,47179,1.37,1.58
2021,1,47181,2.15,2.61
2021,1,47183,1.01,1.19
2021,1,47185,2.15,2.61
2021,1,47187,1.82,2.15
2021,1,47189,2.61,3.43
2021,1,48001,.78,1.01
2021,1,48003,1.19,1.37
2021,1,48005,.78,1.01
2021,1,48007,2.15,2.61
2021,1,48009,3.43,
2021,1,48011,0,.78
2021,1,48013,2.15,2.61
2021,1,48015,1.37,1.58
2021,1,48017,0,.78
2021,1,48019,3.43,
2021,1,48021,3.43,
2021,1,48023,1.01,1.19
2021,1,48025,1.58,1.82
2021,1,48027,1.82,2.15
2021,1,48029,1.37,1.58
2021,1,48031,1.19,1.37
2021,1,48033,0,.78
2021,1,48035,2.61,3.43
2021,1,48037,1.01,1.19
2021,1,48039,2.15,2.61
2021,1,48041,1.01,1.19
2021,1,48043,1.37,1.58
2021,1,48045,2.15,2.61
2021,1,48047,0,.78
2021,1,48049,1.19,1.37
2021,1,48051,2.61,3.43
2021,1,48053,2.15,2.61
2021,1,48055,2.61,3.43
2021,1,48057,0,.78
2021,1,48059,1.82,2.15
2021,1,48061,1.01,1.19
2021,1,48063,1.58,1.82
2021,1,48065,0,.78
2021,1,48067,1.58,1.82
2021,1,48069,0,.78
2021,1,48071,2.15,2.61
2021,1,48073,2.15,2.61
2021,1,48075,0,.78
2021,1,48077,3.43,
2021,1,48079,0,.78
2021,1,48081,1.58,1.82
2021,1,48083,.78,1.01
2021,1,48085,1.58,1.82
2021,1,48087,2.15,2.61
2021,1,48089,2.15,2.61
2021,1,48091,2.61,3.43
2021,1,48093,1.37,1.58
2021,1,48095,0,.78
2021,1,48097,1.82,2.15
2021,1,48099,2.15,2.61
2021,1,48101,0,.78
2021,1,48103,2.15,2.61
2021,1,48105,.78,1.01
2021,1,48107,1.58,1.82
2021,1,48109,0,.78
2021,1,48111,0,.78
2021,1,48113,0,.78
2021,1,48115,1.01,1.19
2021,1,48117,0,.78
2021,1,48119,3.43,
2021,1,48121,2.61,3.43
2021,1,48123,1.19,1.37
2021,1,48125,1.19,1.37
2021,1,48127,0,.78
2021,1,48129,1.58,1.82
2021,1,48131,0,.78
2021,1,48133,1.01,1.19
2021,1,48135,1.19,1.37
2021,1,48137,.78,1.01
2021,1,48139,2.61,3.43
2021,1,48141,1.37,1.58
2021,1,48143,1.19,1.37
2021,1,48145,1.82,2.15
2021,1,48147,1.82,2.15
2021,1,48149,1.37,1.58
2021,1,48151,1.82,2.15
2021,1,48153,1.58,1.82
2021,1,48155,0,.78
2021,1,48157,3.43,
2021,1,48159,.78,1.01
2021,1,48161,1.82,2.15
2021,1,48163,0,.78
2021,1,48165,1.58,1.82
2021,1,48167,2.15,2.61
2021,1,48169,0,.78
2021,1,48171,1.82,2.15
2021,1,48173,0,.78
2021,1,48175,3.43,
2021,1,48177,1.01,1.19
2021,1,48179,.78,1.01
2021,1,48181,1.58,1.82
2021,1,48183,.78,1.01
2021,1,48185,3.43,
2021,1,48187,3.43,
2021,1,48189,1.01,1.19
2021,1,48191,0,.78
2021,1,48193,3.43,
2021,1,48195,0,.78
2021,1,48197,.78,1.01
2021,1,48199,2.61,3.43
2021,1,48201,.78,1.01
2021,1,48203,1.58,1.82
2021,1,48205,0,.78
2021,1,48207,0,.78
2021,1,48209,2.61,3.43
2021,1,48211,.78,1.01
2021,1,48213,2.61,3.43
2021,1,48215,1.37,1.58
2021,1,48217,1.82,2.15
2021,1,48219,1.37,1.58
2021,1,48221,3.43,
2021,1,48223,1.58,1.82
2021,1,48225,0,.78
2021,1,48227,1.01,1.19
2021,1,48229,1.58,1.82
2021,1,48231,1.58,1.82
2021,1,48233,.78,1.01
2021,1,48235,1.37,1.58
2021,1,48237,1.82,2.15
2021,1,48239,1.58,1.82
2021,1,48241,1.82,2.15
2021,1,48243,1.58,1.82
2021,1,48245,.78,1.01
2021,1,48247,0,.78
2021,1,48249,1.58,1.82
2021,1,48251,2.15,2.61
2021,1,48253,2.61,3.43
2021,1,48255,.78,1.01
2021,1,48257,3.43,
2021,1,48259,3.43,
2021,1,48261,0,.78
2021,1,48263,1.01,1.19
2021,1,48265,1.58,1.82
2021,1,48267,0,.78
2021,1,48271,1.19,1.37
2021,1,48273,1.37,1.58
2021,1,48275,2.15,2.61
2021,1,48277,1.19,1.37
2021,1,48279,.78,1.01
2021,1,48281,3.43,
2021,1,48283,0,.78
2021,1,48285,2.15,2.61
2021,1,48287,1.19,1.37
2021,1,48289,0,.78
2021,1,48291,2.61,3.43
2021,1,48293,1.37,1.58
2021,1,48295,0,.78
2021,1,48297,.78,1.01
2021,1,48299,2.15,2.61
2021,1,48303,1.19,1.37
2021,1,48305,1.19,1.37
2021,1,48307,3.43,
2021,1,48309,.78,1.01
2021,1,48311,0,.78
2021,1,48313,1.01,1.19
2021,1,48315,1.58,1.82
2021,1,48317,.78,1.01
2021,1,48319,1.82,2.15
2021,1,48321,1.19,1.37
2021,1,48323,1.58,1.82
2021,1,48325,3.43,
2021,1,48327,1.01,1.19
2021,1,48329,.78,1.01
2021,1,48331,1.82,2.15
2021,1,48333,1.37,1.58
2021,1,48335,1.19,1.37
2021,1,48337,2.15,2.61
2021,1,48339,2.15,2.61
2021,1,48341,.78,1.01
2021,1,48343,1.19,1.37
2021,1,48345,.78,1.01
2021,1,48347,.78,1.01
2021,1,48349,1.19,1.37
2021,1,48351,2.15,2.61
2021,1,48353,.78,1.01
2021,1,48355,1.19,1.37
2021,1,48357,1.01,1.19
2021,1,48359,0,.78
2021,1,48361,1.82,2.15
2021,1,48363,2.15,2.61
2021,1,48365,1.19,1.37
2021,1,48367,3.43,
2021,1,48369,0,.78
2021,1,48371,.78,1.01
2021,1,48373,1.82,2.15
2021,1,48375,0,.78
2021,1,48377,0,.78
2021,1,48379,3.43,
2021,1,48381,2.61,3.43
2021,1,48383,0,.78
2021,1,48385,1.37,1.58
2021,1,48387,1.82,2.15
2021,1,48389,0,.78
2021,1,48391,1.58,1.82
2021,1,48393,0,.78
2021,1,48395,1.82,2.15
2021,1,48397,3.43,
2021,1,48399,1.58,1.82
2021,1,48401,2.15,2.61
2021,1,48403,1.82,2.15
2021,1,48405,1.37,1.58
2021,1,48407,3.43,
2021,1,48409,1.82,2.15
2021,1,48411,1.01,1.19
2021,1,48413,2.61,3.43
2021,1,48415,.78,1.01
2021,1,48417,0,.78
2021,1,48419,1.58,1.82
2021,1,48421,.78,1.01
2021,1,48423,1.19,1.37
2021,1,48425,1.37,1.58
2021,1,48427,1.82,2.15
2021,1,48429,0,.78
2021,1,48431,1.82,2.15
2021,1,48433,.78,1.01
2021,1,48435,1.01,1.19
2021,1,48437,1.01,1.19
2021,1,48439,1.19,1.37
2021,1,48441,1.19,1.37
2021,1,48443,0,.78
2021,1,48445,1.01,1.19
2021,1,48447,.78,1.01
2021,1,48449,1.01,1.19
2021,1,48451,1.58,1.82
2021,1,48453,.78,1.01
2021,1,48455,3.43,
2021,1,48457,1.58,1.82
2021,1,48459,2.61,3.43
2021,1,48461,0,.78
2021,1,48463,1.58,1.82
2021,1,48465,1.37,1.58
2021,1,48467,2.61,3.43
2021,1,48469,1.37,1.58
2021,1,48471,1.19,1.37
2021,1,48473,1.58,1.82
2021,1,48475,1.37,1.58
2021,1,48477,1.58,1.82
2021,1,48479,1.19,1.37
2021,1,48481,1.58,1.82
2021,1,48483,0,.78
2021,1,48485,1.01,1.19
2021,1,48487,1.19,1.37
2021,1,48489,1.37,1.58
2021,1,48491,2.15,2.61
2021,1,48493,3.43,
2021,1,48495,1.01,1.19
2021,1,48497,2.15,2.61
2021,1,48499,1.82,2.15
2021,1,48501,1.01,1.19
2021,1,48503,1.37,1.58
2021,1,48505,1.37,1.58
2021,1,48507,1.19,1.37
2021,1,49001,1.01,1.19
2021,1,49003,1.82,2.15
2021,1,49005,1.58,1.82
2021,1,49007,1.19,1.37
2021,1,49009,0,.78
2021,1,49011,2.61,3.43
2021,1,49013,1.58,1.82
2021,1,49015,1.58,1.82
2021,1,49017,1.01,1.19
2021,1,49019,2.15,2.61
2021,1,49021,1.58,1.82
2021,1,49023,2.61,3.43
2021,1,49025,1.82,2.15
2021,1,49027,1.37,1.58
2021,1,49029,3.43,
2021,1,49031,2.61,3.43
2021,1,49033,2.15,2.61
2021,1,49035,1.19,1.37
2021,1,49037,1.37,1.58
2021,1,49039,2.15,2.61
2021,1,49041,1.37,1.58
2021,1,49043,3.43,
2021,1,49045,3.43,
2021,1,49047,2.15,2.61
2021,1,49049,1.82,2.15
2021,1,49051,3.43,
2021,1,49053,2.15,2.61
2021,1,49055,2.15,2.61
2021,1,49057,1.82,2.15
2021,1,50001,1.37,1.58
2021,1,50003,1.19,1.37
2021,1,50005,1.58,1.82
2021,1,50007,1.19,1.37
2021,1,50009,1.82,2.15
2021,1,50011,2.15,2.61
2021,1,50013,3.43,
2021,1,50015,2.15,2.61
2021,1,50017,2.15,2.61
2021,1,50019,1.58,1.82
2021,1,50021,1.37,1.58
2021,1,50023,1.37,1.58
2021,1,50025,1.37,1.58
2021,1,50027,1.82,2.15
2021,1,51001,1.37,1.58
2021,1,51003,1.58,1.82
2021,1,51005,2.61,3.43
2021,1,51007,3.43,
2021,1,51009,2.15,2.61
2021,1,51011,3.43,
2021,1,51013,1.01,1.19
2021,1,51015,1.82,2.15
2021,1,51017,1.19,1.37
2021,1,51019,3.43,
2021,1,51021,1.37,1.58
2021,1,51023,2.15,2.61
2021,1,51025,1.58,1.82
2021,1,51027,1.19,1.37
2021,1,51029,1.37,1.58
2021,1,51031,1.82,2.15
2021,1,51033,3.43,
2021,1,51035,2.15,2.61
2021,1,51036,2.15,2.61
2021,1,51037,3.43,
2021,1,51041,2.61,3.43
2021,1,51043,3.43,
2021,1,51045,1.58,1.82
2021,1,51047,2.61,3.43
2021,1,51049,3.43,
2021,1,51051,1.01,1.19
2021,1,51053,1.58,1.82
2021,1,51057,2.15,2.61
2021,1,51059,1.37,1.58
2021,1,51061,3.43,
2021,1,51063,3.43,
2021,1,51065,3.43,
2021,1,51067,2.61,3.43
2021,1,51069,2.61,3.43
2021,1,51071,1.58,1.82
2021,1,51073,3.43,
2021,1,51075,0,.78
2021,1,51077,2.61,3.43
2021,1,51079,3.43,
2021,1,51081,1.01,1.19
2021,1,51083,1.37,1.58
2021,1,51085,2.15,2.61
2021,1,51087,1.19,1.37
2021,1,51089,1.58,1.82
2021,1,51091,2.61,3.43
2021,1,51093,3.43,
2021,1,51095,3.43,
2021,1,51097,3.43,
2021,1,51099,1.37,1.58
2021,1,51101,3.43,
2021,1,51103,1.82,2.15
2021,1,51105,1.82,2.15
2021,1,51107,2.61,3.43
2021,1,51109,3.43,
2021,1,51111,.78,1.01
2021,1,51113,2.61,3.43
2021,1,51115,3.43,
2021,1,51117,1.58,1.82
2021,1,51119,2.61,3.43
2021,1,51121,1.19,1.37
2021,1,51125,3.43,
2021,1,51127,3.43,
2021,1,51131,2.15,2.61
2021,1,51133,3.43,
2021,1,51135,1.58,1.82
2021,1,51137,3.43,
2021,1,51139,3.43,
2021,1,51141,1.58,1.82
2021,1,51143,2.15,2.61
2021,1,51145,3.43,
2021,1,51147,1.01,1.19
2021,1,51149,1.37,1.58
2021,1,51153,3.43,
2021,1,51155,1.01,1.19
2021,1,51157,3.43,
2021,1,51159,1.19,1.37
2021,1,51161,1.82,2.15
2021,1,51163,2.61,3.43
2021,1,51165,1.37,1.58
2021,1,51167,1.82,2.15
2021,1,51169,1.82,2.15
2021,1,51171,2.61,3.43
2021,1,51173,1.01,1.19
2021,1,51175,1.58,1.82
2021,1,51177,3.43,
2021,1,51179,3.43,
2021,1,51181,1.01,1.19
2021,1,51183,.78,1.01
2021,1,51185,1.58,1.82
2021,1,51187,3.43,
2021,1,51191,1.58,1.82
2021,1,51193,3.43,
2021,1,51195,1.37,1.58
2021,1,51197,1.37,1.58
2021,1,51199,3.43,
2021,1,51510,1.37,1.58
2021,1,51520,1.01,1.19
2021,1,51530,1.37,1.58
2021,1,51540,0,.78
2021,1,51550,2.15,2.61
2021,1,51570,1.19,1.37
2021,1,51580,0,.78
2021,1,51590,0,.78
2021,1,51595,0,.78
2021,1,51600,1.82,2.15
2021,1,51610,1.37,1.58
2021,1,51620,1.58,1.82
2021,1,51630,.78,1.01
2021,1,51640,0,.78
2021,1,51650,1.37,1.58
2021,1,51660,0,.78
2021,1,51670,.78,1.01
2021,1,51678,1.01,1.19
2021,1,51680,0,.78
2021,1,51683,1.37,1.58
2021,1,51685,3.43,
2021,1,51690,.78,1.01
2021,1,51700,.78,1.01
2021,1,51710,.78,1.01
2021,1,51720,0,.78
2021,1,51730,1.01,1.19
2021,1,51735,3.43,
2021,1,51740,1.19,1.37
2021,1,51750,0,.78
2021,1,51760,0,.78
2021,1,51770,0,.78
2021,1,51775,.78,1.01
2021,1,51790,1.82,2.15
2021,1,51800,2.61,3.43
2021,1,51810,2.61,3.43
2021,1,51820,1.58,1.82
2021,1,51830,.78,1.01
2021,1,51840,0,.78
2021,1,53001,1.58,1.82
2021,1,53003,2.61,3.43
2021,1,53005,1.58,1.82
2021,1,53007,1.58,1.82
2021,1,53009,2.61,3.43
2021,1,53011,2.15,2.61
2021,1,53013,1.01,1.19
2021,1,53015,2.15,2.61
2021,1,53017,2.61,3.43
2021,1,53019,.78,1.01
2021,1,53021,1.82,2.15
2021,1,53023,2.15,2.61
2021,1,53025,1.19,1.37
2021,1,53027,1.82,2.15
2021,1,53029,3.43,
2021,1,53031,3.43,
2021,1,53033,1.01,1.19
2021,1,53035,2.61,3.43
2021,1,53037,2.15,2.61
2021,1,53039,1.19,1.37
2021,1,53041,1.82,2.15
2021,1,53043,2.61,3.43
2021,1,53045,3.43,
2021,1,53047,1.58,1.82
2021,1,53049,2.15,2.61
2021,1,53051,2.15,2.61
2021,1,53053,2.61,3.43
2021,1,53055,3.43,
2021,1,53057,2.15,2.61
2021,1,53059,3.43,
2021,1,53061,2.61,3.43
2021,1,53063,1.58,1.82
2021,1,53065,2.61,3.43
2021,1,53067,2.15,2.61
2021,1,53069,1.82,2.15
2021,1,53071,1.58,1.82
2021,1,53073,2.15,2.61
2021,1,53075,1.19,1.37
2021,1,53077,1.37,1.58
2021,1,54001,1.37,1.58
2021,1,54003,2.61,3.43
2021,1,54005,1.82,2.15
2021,1,54007,1.37,1.58
2021,1,54009,1.01,1.19
2021,1,54011,0,.78
2021,1,54013,1.37,1.58
2021,1,54015,1.82,2.15
2021,1,54017,0,.78
2021,1,54019,1.58,1.82
2021,1,54021,0,.78
2021,1,54023,1.19,1.37
2021,1,54025,1.37,1.58
2021,1,54027,3.43,
2021,1,54029,1.37,1.58
2021,1,54031,1.82,2.15
2021,1,54033,.78,1.01
2021,1,54035,1.58,1.82
2021,1,54037,3.43,
2021,1,54039,.78,1.01
2021,1,54041,1.19,1.37
2021,1,54043,2.61,3.43
2021,1,54045,1.19,1.37
2021,1,54047,0,.78
2021,1,54049,1.58,1.82
2021,1,54051,.78,1.01
2021,1,54053,1.37,1.58
2021,1,54055,1.37,1.58
2021,1,54057,1.37,1.58
2021,1,54059,1.82,2.15
2021,1,54061,1.01,1.19
2021,1,54063,2.61,3.43
2021,1,54065,3.43,
2021,1,54067,1.58,1.82
2021,1,54069,0,.78
2021,1,54071,1.82,2.15
2021,1,54073,0,.78
2021,1,54075,1.82,2.15
2021,1,54077,2.15,2.61
2021,1,54079,1.82,2.15
2021,1,54081,1.37,1.58
2021,1,54083,1.19,1.37
2021,1,54085,1.01,1.19
2021,1,54087,1.82,2.15
2021,1,54089,1.82,2.15
2021,1,54091,2.61,3.43
2021,1,54093,1.82,2.15
2021,1,54095,1.82,2.15
2021,1,54097,1.58,1.82
2021,1,54099,1.37,1.58
2021,1,54101,1.01,1.19
2021,1,54103,1.37,1.58
2021,1,54105,2.15,2.61
2021,1,54107,1.01,1.19
2021,1,54109,1.58,1.82
2021,1,55001,2.15,2.61
2021,1,55003,.78,1.01
2021,1,55005,1.37,1.58
2021,1,55007,1.82,2.15
2021,1,55009,1.01,1.19
2021,1,55011,1.37,1.58
2021,1,55013,2.15,2.61
2021,1,55015,2.15,2.61
2021,1,55017,2.15,2.61
2021,1,55019,1.01,1.19
2021,1,55021,2.15,2.61
2021,1,55023,1.19,1.37
2021,1,55025,1.01,1.19
2021,1,55027,1.19,1.37
2021,1,55029,2.61,3.43
2021,1,55031,1.37,1.58
2021,1,55033,1.19,1.37
2021,1,55035,1.01,1.19
2021,1,55037,3.43,
2021,1,55039,1.37,1.58
2021,1,55041,1.58,1.82
2021,1,55043,1.19,1.37
2021,1,55045,1.37,1.58
2021,1,55047,2.15,2.61
2021,1,55049,1.58,1.82
2021,1,55051,3.43,
2021,1,55053,1.19,1.37
2021,1,55055,1.58,1.82
2021,1,55057,1.01,1.19
2021,1,55059,1.58,1.82
2021,1,55061,1.58,1.82
2021,1,55063,.78,1.01
2021,1,55065,2.61,3.43
2021,1,55067,1.37,1.58
2021,1,55069,1.19,1.37
2021,1,55071,1.01,1.19
2021,1,55073,.78,1.01
2021,1,55075,1.01,1.19
2021,1,55077,2.61,3.43
2021,1,55078,.78,1.01
2021,1,55079,.78,1.01
2021,1,55081,1.01,1.19
2021,1,55083,3.43,
2021,1,55085,1.37,1.58
2021,1,55087,1.01,1.19
2021,1,55089,2.15,2.61
2021,1,55091,2.15,2.61
2021,1,55093,2.61,3.43
2021,1,55095,1.82,2.15
2021,1,55097,1.01,1.19
2021,1,55099,.78,1.01
2021,1,55101,1.58,1.82
2021,1,55103,1.82,2.15
2021,1,55105,1.19,1.37
2021,1,55107,1.58,1.82
2021,1,55109,3.43,
2021,1,55111,1.19,1.37
2021,1,55113,1.58,1.82
2021,1,55115,1.82,2.15
2021,1,55117,.78,1.01
2021,1,55119,0,.78
2021,1,55121,1.01,1.19
2021,1,55123,1.82,2.15
2021,1,55125,1.82,2.15
2021,1,55127,2.15,2.61
2021,1,55129,2.61,3.43
2021,1,55131,1.82,2.15
2021,1,55133,1.37,1.58
2021,1,55135,1.82,2.15
2021,1,55137,2.15,2.61
2021,1,55139,.78,1.01
2021,1,55141,.78,1.01
2021,1,56001,1.01,1.19
2021,1,56003,1.58,1.82
2021,1,56005,1.01,1.19
2021,1,56007,1.37,1.58
2021,1,56009,1.01,1.19
