"","ZIP","COUNTYNAME","STATE","STCOUNTYFP"
"51227","53969","Columbia County","WI",55021
"51228","53925","Columbia County","WI",55021
"51229","53932","Columbia County","WI",55021
"51230","53957","Columbia County","WI",55021
"51231","53960","Columbia County","WI",55021
"51232","53956","Columbia County","WI",55021
"51233","53583","Columbia County","WI",55021
"51234","53555","Columbia County","WI",55021
"51236","53935","Columbia County","WI",55021
"51237","53532","Columbia County","WI",55021
"51238","54624","Crawford County","WI",55023
"51239","53518","Crawford County","WI",55023
"51240","54654","Crawford County","WI",55023
"51241","53826","Crawford County","WI",55023
"51242","54626","Crawford County","WI",55023
"51243","53805","Crawford County","WI",55023
"51244","54631","Crawford County","WI",55023
"51245","54628","Crawford County","WI",55023
"51246","54657","Crawford County","WI",55023
"51247","54665","Crawford County","WI",55023
"51248","53821","Crawford County","WI",55023
"51249","54655","Crawford County","WI",55023
"51250","54645","Crawford County","WI",55023
"51251","53531","Dane County","WI",55025
"51252","53714","Dane County","WI",55025
"51253","53718","Dane County","WI",55025
"51254","53594","Dane County","WI",55025
"51256","53516","Dane County","WI",55025
"51257","53596","Dane County","WI",55025
"51258","53527","Dane County","WI",55025
"51259","53597","Dane County","WI",55025
"51260","53575","Dane County","WI",55025
"51261","53706","Dane County","WI",55025
"51263","53708","Dane County","WI",55025
"51265","53534","Dane County","WI",55025
"51266","53574","Dane County","WI",55025
"51267","53777","Dane County","WI",55025
"51268","53544","Dane County","WI",55025
"51269","53523","Dane County","WI",55025
"51270","53515","Dane County","WI",55025
"51271","53711","Dane County","WI",55025
"51272","53726","Dane County","WI",55025
"51273","53560","Dane County","WI",55025
"51274","53571","Dane County","WI",55025
"51275","53788","Dane County","WI",55025
"51277","53590","Dane County","WI",55025
"51278","53558","Dane County","WI",55025
"51279","53716","Dane County","WI",55025
"51280","53521","Dane County","WI",55025
"51281","53508","Dane County","WI",55025
"51282","53703","Dane County","WI",55025
"51283","53705","Dane County","WI",55025
"51284","53713","Dane County","WI",55025
"51285","53559","Dane County","WI",55025
"51286","53598","Dane County","WI",55025
"51287","53725","Dane County","WI",55025
"51288","53572","Dane County","WI",55025
"51289","53715","Dane County","WI",55025
"51290","53717","Dane County","WI",55025
"51291","53784","Dane County","WI",55025
"51292","53702","Dane County","WI",55025
"51293","53528","Dane County","WI",55025
"51294","53593","Dane County","WI",55025
"51295","53529","Dane County","WI",55025
"51297","53589","Dane County","WI",55025
"51298","53704","Dane County","WI",55025
"51299","53562","Dane County","WI",55025
"51300","53701","Dane County","WI",55025
"51301","53707","Dane County","WI",55025
"51302","53744","Dane County","WI",55025
"51303","53507","Dane County","WI",55025
"51304","53792","Dane County","WI",55025
"51305","53719","Dane County","WI",55025
"51307","53517","Dane County","WI",55025
"51308","53783","Dane County","WI",55025
"51309","53039","Dodge County","WI",55027
"51310","53963","Dodge County","WI",55027
"51311","53078","Dodge County","WI",55027
"51312","53003","Dodge County","WI",55027
"51313","53036","Dodge County","WI",55027
"51314","53557","Dodge County","WI",55027
"51316","53916","Dodge County","WI",55027
"51318","53032","Dodge County","WI",55027
"51319","53059","Dodge County","WI",55027
"51320","53099","Dodge County","WI",55027
"51321","53016","Dodge County","WI",55027
"51322","53946","Dodge County","WI",55027
"51323","53094","Dodge County","WI",55027
"51324","53034","Dodge County","WI",55027
"51326","53091","Dodge County","WI",55027
"51327","53010","Dodge County","WI",55027
"51328","53048","Dodge County","WI",55027
"51329","53933","Dodge County","WI",55027
"51330","53006","Dodge County","WI",55027
"51331","53035","Dodge County","WI",55027
"51333","53066","Dodge County","WI",55027
"51334","53050","Dodge County","WI",55027
"51335","53098","Dodge County","WI",55027
"51336","53922","Dodge County","WI",55027
"51337","53027","Dodge County","WI",55027
"51338","53579","Dodge County","WI",55027
"51339","54226","Door County","WI",55029
"51340","54209","Door County","WI",55029
"51341","54213","Door County","WI",55029
"51342","54210","Door County","WI",55029
"51343","54204","Door County","WI",55029
"51344","54246","Door County","WI",55029
"51346","54205","Door County","WI",55029
"51347","54211","Door County","WI",55029
"51348","54202","Door County","WI",55029
"51349","54212","Door County","WI",55029
"51350","54201","Door County","WI",55029
"51351","54235","Door County","WI",55029
"51352","54234","Door County","WI",55029
"51355","54864","Douglas County","WI",55031
"51356","54842","Douglas County","WI",55031
"51358","54836","Douglas County","WI",55031
"51359","54880","Douglas County","WI",55031
"51361","54890","Douglas County","WI",55031
"51363","54849","Douglas County","WI",55031
"51364","54874","Douglas County","WI",55031
"51365","54854","Douglas County","WI",55031
"51366","54751","Dunn County","WI",55033
"51367","54027","Dunn County","WI",55033
"51369","54749","Dunn County","WI",55033
"51370","54013","Dunn County","WI",55033
"51371","54767","Dunn County","WI",55033
"51372","54735","Dunn County","WI",55033
"51374","54772","Dunn County","WI",55033
"51376","54721","Dunn County","WI",55033
"51378","54740","Dunn County","WI",55033
"51382","54765","Dunn County","WI",55033
"51383","54725","Dunn County","WI",55033
"51384","54734","Dunn County","WI",55033
"51385","54737","Dunn County","WI",55033
"51387","54701","Dunn County","WI",55033
"51390","54764","Dunn County","WI",55033
"51391","54758","Eau Claire County","WI",55035
"51395","54702","Eau Claire County","WI",55035
"51397","54720","Eau Claire County","WI",55035
"51398","54722","Eau Claire County","WI",55035
"51404","54742","Eau Claire County","WI",55035
"51406","54770","Eau Claire County","WI",55035
"51407","54121","Florence County","WI",55037
"51408","54151","Florence County","WI",55037
"51409","54542","Florence County","WI",55037
"51410","54103","Florence County","WI",55037
"51411","54120","Florence County","WI",55037
"51412","54935","Fond du Lac County","WI",55039
"51413","54971","Fond du Lac County","WI",55039
"51415","53023","Fond du Lac County","WI",55039
"51416","53057","Fond du Lac County","WI",55039
"51417","53040","Fond du Lac County","WI",55039
"51419","53019","Fond du Lac County","WI",55039
"51420","53919","Fond du Lac County","WI",55039
"51422","54964","Fond du Lac County","WI",55039
"51423","54937","Fond du Lac County","WI",55039
"51424","54979","Fond du Lac County","WI",55039
"51425","54936","Fond du Lac County","WI",55039
"51426","54904","Fond du Lac County","WI",55039
"51427","53065","Fond du Lac County","WI",55039
"51428","54974","Fond du Lac County","WI",55039
"51429","53931","Fond du Lac County","WI",55039
"51430","54932","Fond du Lac County","WI",55039
"51432","53079","Fond du Lac County","WI",55039
"51436","53011","Fond du Lac County","WI",55039
"51437","54566","Forest County","WI",55041
"51438","54541","Forest County","WI",55041
"51439","54521","Forest County","WI",55041
"51441","54520","Forest County","WI",55041
"51442","54104","Forest County","WI",55041
"51443","54465","Forest County","WI",55041
"51444","54562","Forest County","WI",55041
"51446","54511","Forest County","WI",55041
"51448","53554","Grant County","WI",55043
"51450","53820","Grant County","WI",55043
"51451","53827","Grant County","WI",55043
"51452","53802","Grant County","WI",55043
"51453","53817","Grant County","WI",55043
"51454","53804","Grant County","WI",55043
"51455","53812","Grant County","WI",55043
"51456","53809","Grant County","WI",55043
"51457","53825","Grant County","WI",55043
"51458","53808","Grant County","WI",55043
"51459","53569","Grant County","WI",55043
"51460","53813","Grant County","WI",55043
"51461","53818","Grant County","WI",55043
"51462","53801","Grant County","WI",55043
"51463","53573","Grant County","WI",55043
"51464","53824","Grant County","WI",55043
"51465","53807","Grant County","WI",55043
"51466","53811","Grant County","WI",55043
"51467","53816","Grant County","WI",55043
"51468","53543","Grant County","WI",55043
"51469","53806","Grant County","WI",55043
"51471","53810","Grant County","WI",55043
"51472","53570","Green County","WI",55045
"51475","53502","Green County","WI",55045
"51477","53550","Green County","WI",55045
"51479","53522","Green County","WI",55045
"51481","53566","Green County","WI",55045
"51482","53504","Green County","WI",55045
"51483","53520","Green County","WI",55045
"51485","53947","Green Lake County","WI",55047
"51486","54923","Green Lake County","WI",55047
"51487","54968","Green Lake County","WI",55047
"51488","54941","Green Lake County","WI",55047
"51490","54960","Green Lake County","WI",55047
"51494","53949","Green Lake County","WI",55047
"51495","53939","Green Lake County","WI",55047
"51497","53503","Iowa County","WI",55049
"51498","53506","Iowa County","WI",55049
"51499","53565","Iowa County","WI",55049
"51500","53533","Iowa County","WI",55049
"51502","53595","Iowa County","WI",55049
"51503","53580","Iowa County","WI",55049
"51505","53582","Iowa County","WI",55049
"51509","53553","Iowa County","WI",55049
"51512","53535","Iowa County","WI",55049
"51514","53526","Iowa County","WI",55049
"51517","53588","Iowa County","WI",55049
"51521","54536","Iron County","WI",55051
"51522","54534","Iron County","WI",55051
"51523","54552","Iron County","WI",55051
"51524","54525","Iron County","WI",55051
"51525","54550","Iron County","WI",55051
"51527","54565","Iron County","WI",55051
"51528","54547","Iron County","WI",55051
"51529","54611","Jackson County","WI",55053
"51531","54627","Jackson County","WI",55053
"51532","54615","Jackson County","WI",55053
"51533","54659","Jackson County","WI",55053
"51536","54644","Jackson County","WI",55053
"51539","54642","Jackson County","WI",55053
"51540","54666","Jackson County","WI",55053
"51541","54635","Jackson County","WI",55053
"51542","54616","Jackson County","WI",55053
"51543","54643","Jackson County","WI",55053
"51544","53038","Jefferson County","WI",55055
"51545","53538","Jefferson County","WI",55055
"51547","53156","Jefferson County","WI",55055
"51549","53047","Jefferson County","WI",55055
"51550","53551","Jefferson County","WI",55055
"51551","53119","Jefferson County","WI",55055
"51552","53549","Jefferson County","WI",55055
"51554","53190","Jefferson County","WI",55055
"51555","53137","Jefferson County","WI",55055
"51556","53563","Jefferson County","WI",55055
"51557","53178","Jefferson County","WI",55055
"51560","53118","Jefferson County","WI",55055
"51564","54618","Juneau County","WI",55057
"51566","54641","Juneau County","WI",55057
"51567","54634","Juneau County","WI",55057
"51568","53941","Juneau County","WI",55057
"51569","53944","Juneau County","WI",55057
"51570","53950","Juneau County","WI",55057
"51572","54638","Juneau County","WI",55057
"51574","54637","Juneau County","WI",55057
"51575","53962","Juneau County","WI",55057
"51576","53948","Juneau County","WI",55057
"51577","53968","Juneau County","WI",55057
"51578","53929","Juneau County","WI",55057
"51580","53104","Kenosha County","WI",55059
"51581","53143","Kenosha County","WI",55059
"51582","53179","Kenosha County","WI",55059
"51583","53105","Kenosha County","WI",55059
"51584","53403","Kenosha County","WI",55059
"51585","53101","Kenosha County","WI",55059
"51586","53158","Kenosha County","WI",55059
"51587","53168","Kenosha County","WI",55059
"51588","53140","Kenosha County","WI",55059
"51589","53144","Kenosha County","WI",55059
"51590","53128","Kenosha County","WI",55059
"51591","53192","Kenosha County","WI",55059
"51592","53177","Kenosha County","WI",55059
"51593","53102","Kenosha County","WI",55059
"51594","53139","Kenosha County","WI",55059
"51595","53159","Kenosha County","WI",55059
"51596","53194","Kenosha County","WI",55059
"51597","53170","Kenosha County","WI",55059
"51598","53109","Kenosha County","WI",55059
"51599","53182","Kenosha County","WI",55059
"51600","53142","Kenosha County","WI",55059
"51601","53181","Kenosha County","WI",55059
"51602","53152","Kenosha County","WI",55059
"51603","53141","Kenosha County","WI",55059
"51604","53171","Kenosha County","WI",55059
"51606","54216","Kewaunee County","WI",55061
"51611","54636","La Crosse County","WI",55063
"51612","54650","La Crosse County","WI",55063
"51613","54602","La Crosse County","WI",55063
"51614","54623","La Crosse County","WI",55063
"51615","54601","La Crosse County","WI",55063
"51616","54669","La Crosse County","WI",55063
"51618","54653","La Crosse County","WI",55063
"51619","54619","La Crosse County","WI",55063
"51621","54656","La Crosse County","WI",55063
"51622","54614","La Crosse County","WI",55063
"51623","54658","La Crosse County","WI",55063
"51624","54603","La Crosse County","WI",55063
"51626","53530","Lafayette County","WI",55065
"51627","53599","Lafayette County","WI",55065
"51628","53803","Lafayette County","WI",55065
"51631","53541","Lafayette County","WI",55065
