fips,NAME,year,total_25plus,bach_or_higher,pct_bach_degree
38103,"Wells County, North Dakota",2023,2746,611,22.250546249089584
38105,"Williams County, North Dakota",2023,24655,5854,23.743662543094707
39001,"Adams County, Ohio",2023,18784,2677,14.25149063032368
39003,"Allen County, Ohio",2023,68410,13637,19.93422014325391
39005,"Ashland County, Ohio",2023,35936,7929,22.06422528940338
39007,"Ashtabula County, Ohio",2023,68600,10956,15.970845481049562
39009,"Athens County, Ohio",2023,36357,12880,35.42646532992271
39011,"Auglaize County, Ohio",2023,31572,6553,20.75573292791081
39013,"Belmont County, Ohio",2023,48385,9057,18.71861113981606
39015,"Brown County, Ohio",2023,30555,4821,15.778105056455571
39017,"Butler County, Ohio",2023,251466,81803,32.53044149109621
39019,"Carroll County, Ohio",2023,19265,2703,14.030625486633792
39021,"Champaign County, Ohio",2023,27314,5219,19.107417441605037
39023,"Clark County, Ohio",2023,93570,17344,18.535855509244417
39025,"Clermont County, Ohio",2023,146601,46021,31.392009604300107
39027,"Clinton County, Ohio",2023,28257,5667,20.055207559188872
39029,"Columbiana County, Ohio",2023,73257,11747,16.035327681996257
39031,"Coshocton County, Ohio",2023,25239,4227,16.747890169975037
39033,"Crawford County, Ohio",2023,29399,4558,15.503928705057996
39035,"Cuyahoga County, Ohio",2023,888011,318951,35.91746048190845
39037,"Darke County, Ohio",2023,35424,5839,16.48317524841915
39039,"Defiance County, Ohio",2023,26331,5297,20.116972389958605
39041,"Delaware County, Ohio",2023,147319,85499,58.03664157372776
39043,"Erie County, Ohio",2023,54299,15163,27.925007827031806
39045,"Fairfield County, Ohio",2023,109647,34987,31.90876175362755
39047,"Fayette County, Ohio",2023,19788,2739,13.841722255912675
39049,"Franklin County, Ohio",2023,887325,372415,41.970529400163414
39051,"Fulton County, Ohio",2023,29303,5520,18.83766167286626
39053,"Gallia County, Ohio",2023,19831,3550,17.901265695123797
39055,"Geauga County, Ohio",2023,66426,25723,38.724294703881014
39057,"Greene County, Ohio",2023,114438,47248,41.286985092364425
39059,"Guernsey County, Ohio",2023,26939,4135,15.349493299677047
39061,"Hamilton County, Ohio",2023,560573,231851,41.35964450660307
39063,"Hancock County, Ohio",2023,51402,15283,29.732306135948015
39065,"Hardin County, Ohio",2023,18582,3508,18.878484554945647
39067,"Harrison County, Ohio",2023,10438,1355,12.981414063996935
39069,"Henry County, Ohio",2023,19112,3568,18.668899120971115
39071,"Highland County, Ohio",2023,29648,4626,15.603076092822448
39073,"Hocking County, Ohio",2023,19839,2848,14.355562276324413
39075,"Holmes County, Ohio",2023,26437,2896,10.95434429019934
39077,"Huron County, Ohio",2023,39812,6746,16.94463980709334
39079,"Jackson County, Ohio",2023,22414,3724,16.61461586508432
39081,"Jefferson County, Ohio",2023,46058,9468,20.55668939163663
39083,"Knox County, Ohio",2023,41507,10105,24.345291155708676
39085,"Lake County, Ohio",2023,168893,51559,30.52761215680934
39087,"Lawrence County, Ohio",2023,40586,7540,18.57783472133248
39089,"Licking County, Ohio",2023,123060,36033,29.280838615309605
39091,"Logan County, Ohio",2023,32207,5893,18.297264569814015
39093,"Lorain County, Ohio",2023,220277,61447,27.89533178679572
39095,"Lucas County, Ohio",2023,292306,83308,28.500270264722584
39097,"Madison County, Ohio",2023,31985,7149,22.351102079099576
39099,"Mahoning County, Ohio",2023,162557,42851,26.360599666578494
39101,"Marion County, Ohio",2023,45947,6294,13.698391625133304
39103,"Medina County, Ohio",2023,129741,47027,36.24683022329101
39105,"Meigs County, Ohio",2023,15830,1865,11.781427668982944
39107,"Mercer County, Ohio",2023,27956,6194,22.156245528687936
39109,"Miami County, Ohio",2023,76153,18980,24.92350925111289
39111,"Monroe County, Ohio",2023,9615,1032,10.733229329173168
39113,"Montgomery County, Ohio",2023,367919,112293,30.52112013785643
39115,"Morgan County, Ohio",2023,9857,1400,14.203104392817286
39117,"Morrow County, Ohio",2023,24907,4532,18.195687959208254
39119,"Muskingum County, Ohio",2023,59220,12036,20.324214792299898
39121,"Noble County, Ohio",2023,10927,1502,13.745767365242061
39123,"Ottawa County, Ohio",2023,30540,8715,28.536345776031435
39125,"Paulding County, Ohio",2023,12991,2044,15.733969671310907
39127,"Perry County, Ohio",2023,24557,3693,15.038481899254794
39129,"Pickaway County, Ohio",2023,41544,8831,21.256980550741382
39131,"Pike County, Ohio",2023,18589,2706,14.556996072946365
39133,"Portage County, Ohio",2023,107455,33871,31.521101856591134
39135,"Preble County, Ohio",2023,28663,5130,17.897638069985696
39137,"Putnam County, Ohio",2023,23012,6052,26.299322092821136
39139,"Richland County, Ohio",2023,87633,15670,17.881391713167414
39141,"Ross County, Ohio",2023,54654,9349,17.10579280565009
39143,"Sandusky County, Ohio",2023,41669,7961,19.105330101514316
39145,"Scioto County, Ohio",2023,50933,9143,17.951033710953606
39147,"Seneca County, Ohio",2023,37060,7676,20.712358337830544
39149,"Shelby County, Ohio",2023,32127,6622,20.611946337971176
39151,"Stark County, Ohio",2023,262124,65486,24.98283255253239
39153,"Summit County, Ohio",2023,382643,135020,35.286154457287864
39155,"Trumbull County, Ohio",2023,144401,29304,20.293488272241884
39157,"Tuscarawas County, Ohio",2023,63945,12528,19.591836734693878
39159,"Union County, Ohio",2023,44491,17397,39.10229035085748
39161,"Van Wert County, Ohio",2023,19957,3392,16.996542566518013
39163,"Vinton County, Ohio",2023,8956,1354,15.118356409111211
39165,"Warren County, Ohio",2023,167733,76632,45.68689524422743
39167,"Washington County, Ohio",2023,42579,8815,20.702693816200473
39169,"Wayne County, Ohio",2023,76835,18990,24.715299017374896
39171,"Williams County, Ohio",2023,25867,3682,14.234352650094714
39173,"Wood County, Ohio",2023,83333,31137,37.364549458197835
39175,"Wyandot County, Ohio",2023,15240,3151,20.675853018372703
40001,"Adair County, Oklahoma",2023,12777,1508,11.802457540893792
40003,"Alfalfa County, Oklahoma",2023,4342,899,20.70474435743897
40005,"Atoka County, Oklahoma",2023,10133,1553,15.326162044804107
40007,"Beaver County, Oklahoma",2023,3356,771,22.973778307508937
40009,"Beckham County, Oklahoma",2023,15133,2011,13.2888389612106
40011,"Blaine County, Oklahoma",2023,6005,1080,17.985012489592005
40013,"Bryan County, Oklahoma",2023,31483,7678,24.38776482546136
40015,"Caddo County, Oklahoma",2023,18165,2810,15.46930911092761
40017,"Canadian County, Oklahoma",2023,107833,34242,31.754657665093244
40019,"Carter County, Oklahoma",2023,32280,6457,20.003097893432468
40021,"Cherokee County, Oklahoma",2023,30632,9011,29.41694959519457
40023,"Choctaw County, Oklahoma",2023,9717,1481,15.241329628486158
40025,"Cimarron County, Oklahoma",2023,1535,486,31.66123778501629
40027,"Cleveland County, Oklahoma",2023,191179,68104,35.62315944742885
40029,"Coal County, Oklahoma",2023,3565,600,16.830294530154276
40031,"Comanche County, Oklahoma",2023,78537,18983,24.170773011446833
40033,"Cotton County, Oklahoma",2023,3848,806,20.945945945945947
40035,"Craig County, Oklahoma",2023,9918,1475,14.871949989917322
40037,"Creek County, Oklahoma",2023,49584,9124,18.40109712810584
40039,"Custer County, Oklahoma",2023,16639,5545,33.32532003125188
40041,"Delaware County, Oklahoma",2023,30011,5766,19.21295524974176
40043,"Dewey County, Oklahoma",2023,2848,563,19.76825842696629
40045,"Ellis County, Oklahoma",2023,2598,519,19.97690531177829
40047,"Garfield County, Oklahoma",2023,40397,9009,22.301160977300295
40049,"Garvin County, Oklahoma",2023,17305,3060,17.682750650101127
40051,"Grady County, Oklahoma",2023,37972,8331,21.93985041609607
40053,"Grant County, Oklahoma",2023,2872,653,22.73676880222841
40055,"Greer County, Oklahoma",2023,3985,608,15.257214554579674
40057,"Harmon County, Oklahoma",2023,1709,278,16.266822703335286
40059,"Harper County, Oklahoma",2023,2192,584,26.642335766423358
40061,"Haskell County, Oklahoma",2023,8025,1222,15.22741433021807
40063,"Hughes County, Oklahoma",2023,9369,1415,15.10299925285516
40065,"Jackson County, Oklahoma",2023,15910,3850,24.198617221873036
40067,"Jefferson County, Oklahoma",2023,3654,575,15.736179529282978
40069,"Johnston County, Oklahoma",2023,6836,1459,21.342890579286134
40071,"Kay County, Oklahoma",2023,28985,5369,18.523374159047783
40073,"Kingfisher County, Oklahoma",2023,9877,2254,22.820694542877394
40075,"Kiowa County, Oklahoma",2023,5840,1076,18.424657534246574
40077,"Latimer County, Oklahoma",2023,6523,679,10.409320864632837
40079,"Le Flore County, Oklahoma",2023,32729,4853,14.827828531271962
40081,"Lincoln County, Oklahoma",2023,23403,3621,15.47237533649532
40083,"Logan County, Oklahoma",2023,34264,10436,30.457623161335512
40085,"Love County, Oklahoma",2023,6857,1095,15.969082689222692
40087,"McClain County, Oklahoma",2023,29340,8228,28.043626448534425
40089,"McCurtain County, Oklahoma",2023,20301,3150,15.516477020836412
40091,"McIntosh County, Oklahoma",2023,14125,2040,14.442477876106194
40093,"Major County, Oklahoma",2023,5206,935,17.960046100653095
40095,"Marshall County, Oklahoma",2023,10793,1828,16.936903548596312
40097,"Mayes County, Oklahoma",2023,27086,4458,16.458687144650373
40099,"Murray County, Oklahoma",2023,9585,1706,17.798643714136674
40101,"Muskogee County, Oklahoma",2023,44269,8424,19.029117441098737
40103,"Noble County, Oklahoma",2023,7545,1530,20.278330019880716
40105,"Nowata County, Oklahoma",2023,6519,1072,16.444239914097253
40107,"Okfuskee County, Oklahoma",2023,7885,1033,13.100824350031706
40109,"Oklahoma County, Oklahoma",2023,521753,183108,35.09476706410888
40111,"Okmulgee County, Oklahoma",2023,24758,4283,17.29945876080459
40113,"Osage County, Oklahoma",2023,32770,7045,21.498321635642355
40115,"Ottawa County, Oklahoma",2023,19654,2942,14.968963060954513
40117,"Pawnee County, Oklahoma",2023,10864,1773,16.3199558173785
40119,"Payne County, Oklahoma",2023,44715,17933,40.10511014201051
40121,"Pittsburg County, Oklahoma",2023,30399,5991,19.707885127800257
40123,"Pontotoc County, Oklahoma",2023,25225,7500,29.73240832507433
40125,"Pottawatomie County, Oklahoma",2023,48670,10220,20.998561742346414
40127,"Pushmataha County, Oklahoma",2023,7721,1107,14.337521046496567
40129,"Roger Mills County, Oklahoma",2023,2333,557,23.87483926275182
40131,"Rogers County, Oklahoma",2023,66240,16959,25.602355072463766
40133,"Seminole County, Oklahoma",2023,15667,2369,15.120954873300569
40135,"Sequoyah County, Oklahoma",2023,27016,4093,15.150281314776429
40137,"Stephens County, Oklahoma",2023,30143,5875,19.490428955313007
40139,"Texas County, Oklahoma",2023,12651,3089,24.417042131056835
40141,"Tillman County, Oklahoma",2023,4682,809,17.2789406236651
40143,"Tulsa County, Oklahoma",2023,442433,149170,33.715839460438076
40145,"Wagoner County, Oklahoma",2023,57774,15518,26.859833142936267
40147,"Washington County, Oklahoma",2023,35869,10925,30.45805570269592
40149,"Washita County, Oklahoma",2023,7458,1520,20.38079914186109
40151,"Woods County, Oklahoma",2023,5358,1743,32.53079507278835
40153,"Woodward County, Oklahoma",2023,13696,2961,21.61945093457944
41001,"Baker County, Oregon",2023,12535,3381,26.972477064220186
41003,"Benton County, Oregon",2023,59446,32313,54.356895333580056
41005,"Clackamas County, Oregon",2023,302789,120172,39.688363844129086
41007,"Clatsop County, Oregon",2023,31093,8177,26.298523783488243
41009,"Columbia County, Oregon",2023,38609,7403,19.174285788287705
41011,"Coos County, Oregon",2023,48963,10621,21.6918897943345
41013,"Crook County, Oregon",2023,19116,4306,22.52563297761038
41015,"Curry County, Oregon",2023,19191,4641,24.18321088010005
41017,"Deschutes County, Oregon",2023,150533,65280,43.36590647897803
41019,"Douglas County, Oregon",2023,83165,15757,18.946672278001564
41021,"Gilliam County, Oregon",2023,1499,314,20.9472981987992
41023,"Grant County, Oregon",2023,5638,1108,19.65235899255055
41025,"Harney County, Oregon",2023,5559,869,15.632307969059184
41027,"Hood River County, Oregon",2023,16693,6574,39.38177679266758
41029,"Jackson County, Oregon",2023,160714,49152,30.58352103737073
41031,"Jefferson County, Oregon",2023,17400,3484,20.022988505747126
41033,"Josephine County, Oregon",2023,65715,12955,19.713916153085293
41035,"Klamath County, Oregon",2023,49358,10618,21.512216864540704
41037,"Lake County, Oregon",2023,6146,1282,20.85909534656687
41039,"Lane County, Oregon",2023,266887,89228,33.43287608613383
41041,"Lincoln County, Oregon",2023,39558,11397,28.810860003033522
41043,"Linn County, Oregon",2023,91102,18926,20.774516476037846
41045,"Malheur County, Oregon",2023,20708,3201,15.457794089240872
41047,"Marion County, Oregon",2023,232000,60279,25.9823275862069
41049,"Morrow County, Oregon",2023,7621,746,9.788741634956043
41051,"Multnomah County, Oregon",2023,597528,290508,48.61830742659758
41053,"Polk County, Oregon",2023,58331,17868,30.632082426154188
41055,"Sherman County, Oregon",2023,1364,220,16.129032258064516
41057,"Tillamook County, Oregon",2023,21007,5272,25.09639643928214
41059,"Umatilla County, Oregon",2023,53149,9563,17.99281265875181
41061,"Union County, Oregon",2023,17561,4375,24.91315984283355
41063,"Wallowa County, Oregon",2023,5640,2083,36.93262411347518
41065,"Wasco County, Oregon",2023,18835,4102,21.77860366339262
41067,"Washington County, Oregon",2023,420271,196224,46.68987391468838
41069,"Wheeler County, Oregon",2023,1157,236,20.397579948141743
41071,"Yamhill County, Oregon",2023,74129,21677,29.242266859123962
42001,"Adams County, Pennsylvania",2023,74009,18329,24.765906849166992
42003,"Allegheny County, Pennsylvania",2023,900575,403248,44.77672598062349
42005,"Armstrong County, Pennsylvania",2023,48500,9146,18.857731958762887
42007,"Beaver County, Pennsylvania",2023,122830,34755,28.295204754538794
42009,"Bedford County, Pennsylvania",2023,34910,5707,16.34775136064165
42011,"Berks County, Pennsylvania",2023,294011,79881,27.16939162140192
42013,"Blair County, Pennsylvania",2023,87152,20990,24.08435836240132
42015,"Bradford County, Pennsylvania",2023,42543,9023,21.209129586535973
42017,"Bucks County, Pennsylvania",2023,466402,204982,43.94964001012003
42019,"Butler County, Pennsylvania",2023,140605,54328,38.63873973187298
42021,"Cambria County, Pennsylvania",2023,95281,21907,22.991992107555546
42023,"Cameron County, Pennsylvania",2023,3493,393,11.251073575722874
42025,"Carbon County, Pennsylvania",2023,48194,8840,18.34253226542723
42027,"Centre County, Pennsylvania",2023,97523,45345,46.49672384975852
42029,"Chester County, Pennsylvania",2023,371656,210289,56.58162386723207
42031,"Clarion County, Pennsylvania",2023,25366,5907,23.28707718993929
42033,"Clearfield County, Pennsylvania",2023,58882,11810,20.057063279100575
42035,"Clinton County, Pennsylvania",2023,25007,5324,21.29003878913904
42037,"Columbia County, Pennsylvania",2023,43838,10906,24.877959760937998
42039,"Crawford County, Pennsylvania",2023,58820,12484,21.224073444406663
42041,"Cumberland County, Pennsylvania",2023,184003,72797,39.562941908555835
42043,"Dauphin County, Pennsylvania",2023,199521,68415,34.28962364863849
42045,"Delaware County, Pennsylvania",2023,392827,163404,41.596937074080955
42047,"Elk County, Pennsylvania",2023,22753,4538,19.944622687118184
42049,"Erie County, Pennsylvania",2023,186451,55240,29.627087009455565
42051,"Fayette County, Pennsylvania",2023,93622,17723,18.930379611629743
42053,"Forest County, Pennsylvania",2023,5948,720,12.1049092131809
42055,"Franklin County, Pennsylvania",2023,110515,26471,23.952404650952356
42057,"Fulton County, Pennsylvania",2023,10630,1820,17.121354656632175
42059,"Greene County, Pennsylvania",2023,25315,5342,21.102113371518865
42061,"Huntingdon County, Pennsylvania",2023,31831,5790,18.189814960258868
42063,"Indiana County, Pennsylvania",2023,54468,14662,26.918557685246387
42065,"Jefferson County, Pennsylvania",2023,31496,5509,17.491109982219967
42067,"Juniata County, Pennsylvania",2023,16435,2465,14.998478856099787
42069,"Lackawanna County, Pennsylvania",2023,152357,45914,30.135799470979347
42071,"Lancaster County, Pennsylvania",2023,377538,116943,30.975160116332663
42073,"Lawrence County, Pennsylvania",2023,61529,14016,22.77950234848608
42075,"Lebanon County, Pennsylvania",2023,99085,23733,23.952162284906898
42077,"Lehigh County, Pennsylvania",2023,257679,86009,33.378350583477896
42079,"Luzerne County, Pennsylvania",2023,232115,57994,24.985028972707493
42081,"Lycoming County, Pennsylvania",2023,79987,19836,24.79902984234938
42083,"McKean County, Pennsylvania",2023,28598,5819,20.347576753619133
42085,"Mercer County, Pennsylvania",2023,78713,19738,25.075908680904046
42087,"Mifflin County, Pennsylvania",2023,32321,4280,13.242164536988335
42089,"Monroe County, Pennsylvania",2023,119743,33384,27.879709043534906
42091,"Montgomery County, Pennsylvania",2023,607780,317581,52.25262430484715
42093,"Montour County, Pennsylvania",2023,13257,4856,36.629705061476955
42095,"Northampton County, Pennsylvania",2023,222029,74974,33.76766098122317
42097,"Northumberland County, Pennsylvania",2023,66645,12778,19.173231300172557
42099,"Perry County, Pennsylvania",2023,33198,6176,18.603530333152598
42101,"Philadelphia County, Pennsylvania",2023,1088969,377211,34.639278069439996
42103,"Pike County, Pennsylvania",2023,45250,13064,28.8707182320442
42105,"Potter County, Pennsylvania",2023,11923,2036,17.076239201543235
42107,"Schuylkill County, Pennsylvania",2023,104202,19924,19.120554307978736
42109,"Snyder County, Pennsylvania",2023,26673,5714,21.422412177107937
42111,"Somerset County, Pennsylvania",2023,54932,9495,17.285006917643635
42113,"Sullivan County, Pennsylvania",2023,4876,963,19.749794913863823
42115,"Susquehanna County, Pennsylvania",2023,28603,5654,19.767157291193232
42117,"Tioga County, Pennsylvania",2023,29448,6324,21.475142624286878
42119,"Union County, Pennsylvania",2023,29162,7706,26.424799396474864
42121,"Venango County, Pennsylvania",2023,37206,7312,19.652744181046067
42123,"Warren County, Pennsylvania",2023,28168,5484,19.468900880431693
42125,"Washington County, Pennsylvania",2023,152026,49842,32.7851814821149
42127,"Wayne County, Pennsylvania",2023,39450,8516,21.58681875792142
42129,"Westmoreland County, Pennsylvania",2023,263301,83845,31.843783350613936
42131,"Wyoming County, Pennsylvania",2023,18808,4044,21.501488728200766
42133,"York County, Pennsylvania",2023,322163,87663,27.210759770675093
44001,"Bristol County, Rhode Island",2023,35592,18420,51.75320296695887
44003,"Kent County, Rhode Island",2023,127456,43713,34.29654155159428
44005,"Newport County, Rhode Island",2023,63729,33807,53.04806289130537
44007,"Providence County, Rhode Island",2023,458321,147584,32.20101195450351
44009,"Washington County, Rhode Island",2023,91407,46143,50.480816567658934
45001,"Abbeville County, South Carolina",2023,17240,3332,19.327146171693734
45003,"Aiken County, South Carolina",2023,121731,37801,31.052895318365902
45005,"Allendale County, South Carolina",2023,5588,745,13.332140300644237
45007,"Anderson County, South Carolina",2023,142807,37722,26.414671549713947
45009,"Bamberg County, South Carolina",2023,8947,1685,18.83312842293506
45011,"Barnwell County, South Carolina",2023,13923,1788,12.842059900883429
45013,"Beaufort County, South Carolina",2023,138607,62063,44.77623785234512
45015,"Berkeley County, South Carolina",2023,159984,47902,29.94174417441744
45017,"Calhoun County, South Carolina",2023,10590,2305,21.765816808309726
45019,"Charleston County, South Carolina",2023,298970,146599,49.03468575442352
45021,"Cherokee County, South Carolina",2023,38454,7077,18.403807146200656
45023,"Chester County, South Carolina",2023,22535,3097,13.743066341246948
45025,"Chesterfield County, South Carolina",2023,30551,4033,13.20087722169487
45027,"Clarendon County, South Carolina",2023,22623,3997,17.667860142333026
45029,"Colleton County, South Carolina",2023,26998,4500,16.66790132602415
45031,"Darlington County, South Carolina",2023,43184,8507,19.69942571322712
45033,"Dillon County, South Carolina",2023,18540,2167,11.688241639697951
45035,"Dorchester County, South Carolina",2023,111681,33468,29.9674967093776
45037,"Edgefield County, South Carolina",2023,19649,4213,21.44129472237773
45039,"Fairfield County, South Carolina",2023,15352,2355,15.340020844189684
45041,"Florence County, South Carolina",2023,92623,21902,23.646394524038307
45043,"Georgetown County, South Carolina",2023,48751,15840,32.49164119710365
45045,"Greenville County, South Carolina",2023,367656,147181,40.03225841547533
45047,"Greenwood County, South Carolina",2023,46633,11922,25.565586601762703
45049,"Hampton County, South Carolina",2023,13172,1549,11.759793501366534
45051,"Horry County, South Carolina",2023,276831,73626,26.596009839938446
45053,"Jasper County, South Carolina",2023,22389,5805,25.927911027736833
45055,"Kershaw County, South Carolina",2023,46415,10595,22.826672411935796
45057,"Lancaster County, South Carolina",2023,72875,22733,31.194511149228134
45059,"Laurens County, South Carolina",2023,47275,8447,17.86779481755685
45061,"Lee County, South Carolina",2023,11756,1503,12.784960871044573
45063,"Lexington County, South Carolina",2023,208330,68974,33.10804972879566
45065,"McCormick County, South Carolina",2023,8047,1857,23.076923076923077
45067,"Marion County, South Carolina",2023,20185,2781,13.777557592271489
45069,"Marlboro County, South Carolina",2023,18924,1652,8.729655463961107
45071,"Newberry County, South Carolina",2023,26039,6114,23.480164368831367
45073,"Oconee County, South Carolina",2023,58551,16697,28.51701935065157
45075,"Orangeburg County, South Carolina",2023,56492,10938,19.362033562274306
45077,"Pickens County, South Carolina",2023,84012,22947,27.31395514926439
45079,"Richland County, South Carolina",2023,265906,109332,41.11678563101246
45081,"Saluda County, South Carolina",2023,13330,2646,19.849962490622655
45083,"Spartanburg County, South Carolina",2023,228901,58913,25.737327490924024
45085,"Sumter County, South Carolina",2023,69534,16103,23.158454856616906
45087,"Union County, South Carolina",2023,19380,2608,13.45717234262126
45089,"Williamsburg County, South Carolina",2023,22227,3416,15.368695730417961
45091,"York County, South Carolina",2023,196186,74771,38.112301591346984
46003,"Aurora County, South Dakota",2023,1719,321,18.673647469458988
46005,"Beadle County, South Dakota",2023,12392,3270,26.387992253066493
46007,"Bennett County, South Dakota",2023,1856,376,20.25862068965517
46009,"Bon Homme County, South Dakota",2023,5169,1037,20.061907525633586
46011,"Brookings County, South Dakota",2023,19051,8376,43.96619600020996
46013,"Brown County, South Dakota",2023,25250,8375,33.16831683168317
46015,"Brule County, South Dakota",2023,3595,1085,30.180806675938804
46017,"Buffalo County, South Dakota",2023,916,64,6.986899563318777
46019,"Butte County, South Dakota",2023,7229,1402,19.394107068750866
46021,"Campbell County, South Dakota",2023,1127,333,29.547471162378
46023,"Charles Mix County, South Dakota",2023,5692,1430,25.12297962052003
46025,"Clark County, South Dakota",2023,2557,415,16.229956980836917
46027,"Clay County, South Dakota",2023,7401,3401,45.953249560870155
46029,"Codington County, South Dakota",2023,19498,4071,20.87906451943789
46031,"Corson County, South Dakota",2023,2131,410,19.239793524167055
46033,"Custer County, South Dakota",2023,7152,2299,32.14485458612975
46035,"Davison County, South Dakota",2023,13467,3361,24.95730303705354
46037,"Day County, South Dakota",2023,3878,827,21.325425477050025
46039,"Deuel County, South Dakota",2023,2941,710,24.141448486909216
46041,"Dewey County, South Dakota",2023,2794,483,17.28704366499642
46043,"Douglas County, South Dakota",2023,1919,440,22.92860865033872
46045,"Edmunds County, South Dakota",2023,2856,843,29.516806722689076
46047,"Fall River County, South Dakota",2023,5570,1237,22.20825852782765
46049,"Faulk County, South Dakota",2023,1445,264,18.269896193771626
46051,"Grant County, South Dakota",2023,5242,1339,25.54368561617703
46053,"Gregory County, South Dakota",2023,2764,579,20.947901591895803
46055,"Haakon County, South Dakota",2023,1233,241,19.54582319545823
46057,"Hamlin County, South Dakota",2023,3649,892,24.44505343929844
46059,"Hand County, South Dakota",2023,2075,544,26.216867469879517
46061,"Hanson County, South Dakota",2023,2195,473,21.548974943052393
46063,"Harding County, South Dakota",2023,817,248,30.354957160342718
46065,"Hughes County, South Dakota",2023,12294,4419,35.94436310395315
46067,"Hutchinson County, South Dakota",2023,4967,1275,25.669418159855045
46069,"Hyde County, South Dakota",2023,990,209,21.11111111111111
46071,"Jackson County, South Dakota",2023,1658,189,11.399276236429433
46073,"Jerauld County, South Dakota",2023,1386,293,21.139971139971138
46075,"Jones County, South Dakota",2023,647,164,25.347758887171562
46077,"Kingsbury County, South Dakota",2023,3552,792,22.2972972972973
46079,"Lake County, South Dakota",2023,7701,2670,34.67082197117258
46081,"Lawrence County, South Dakota",2023,19010,6480,34.08732246186218
46083,"Lincoln County, South Dakota",2023,44685,18993,42.50419603893924
46085,"Lyman County, South Dakota",2023,2324,587,25.25817555938038
46087,"McCook County, South Dakota",2023,3741,1072,28.655439721999464
46089,"McPherson County, South Dakota",2023,1640,368,22.439024390243905
46091,"Marshall County, South Dakota",2023,2927,657,22.446190638879397
46093,"Meade County, South Dakota",2023,20544,5523,26.88376168224299
46095,"Mellette County, South Dakota",2023,1237,202,16.329830234438155
46097,"Miner County, South Dakota",2023,1661,268,16.134858518964478
46099,"Minnehaha County, South Dakota",2023,132644,45849,34.565453394047225
46101,"Moody County, South Dakota",2023,4251,1317,30.980945659844743
46102,"Oglala Lakota County, South Dakota",2023,7033,688,9.782454144746197
46103,"Pennington County, South Dakota",2023,77753,26479,34.05527760986715
46105,"Perkins County, South Dakota",2023,2141,466,21.765530126109294
46107,"Potter County, South Dakota",2023,1735,462,26.628242074927954
46109,"Roberts County, South Dakota",2023,6605,1207,18.274034822104465
46111,"Sanborn County, South Dakota",2023,1585,305,19.242902208201894
46115,"Spink County, South Dakota",2023,4507,1223,27.13556689593965
46117,"Stanley County, South Dakota",2023,2181,553,25.355341586428242
46119,"Sully County, South Dakota",2023,1103,231,20.942883046237533
46121,"Todd County, South Dakota",2023,4682,775,16.552755232806494
46123,"Tripp County, South Dakota",2023,4068,810,19.911504424778762
46125,"Turner County, South Dakota",2023,6002,1573,26.207930689770077
46127,"Union County, South Dakota",2023,11663,4258,36.508616993912376
46129,"Walworth County, South Dakota",2023,3787,1176,31.053604436229204
46135,"Yankton County, South Dakota",2023,16346,4520,27.65202496023492
46137,"Ziebach County, South Dakota",2023,1507,212,14.067684140676842
47001,"Anderson County, Tennessee",2023,55857,14713,26.340476574108884
47003,"Bedford County, Tennessee",2023,34147,5774,16.909245321697366
47005,"Benton County, Tennessee",2023,11539,1435,12.436086315971922
47007,"Bledsoe County, Tennessee",2023,11607,1023,8.813646937193074
47009,"Blount County, Tennessee",2023,99984,26785,26.78928628580573
47011,"Bradley County, Tennessee",2023,75333,18562,24.6399320350975
47013,"Campbell County, Tennessee",2023,28633,3790,13.236475395522648
47015,"Cannon County, Tennessee",2023,10397,1760,16.92795998845821
47017,"Carroll County, Tennessee",2023,19514,3680,18.85825561135595
47019,"Carter County, Tennessee",2023,41961,8668,20.657276995305164
47021,"Cheatham County, Tennessee",2023,29614,7420,25.055716890659824
47023,"Chester County, Tennessee",2023,11400,2184,19.157894736842103
47025,"Claiborne County, Tennessee",2023,23134,4003,17.30353592115501
47027,"Clay County, Tennessee",2023,5578,669,11.9935460738616
47029,"Cocke County, Tennessee",2023,26491,3085,11.645464497376468
47031,"Coffee County, Tennessee",2023,40008,9176,22.935412917416517
47033,"Crockett County, Tennessee",2023,9556,1502,15.717873587275012
47035,"Cumberland County, Tennessee",2023,48450,8961,18.4953560371517
47037,"Davidson County, Tennessee",2023,493272,233419,47.320545256977894
47039,"Decatur County, Tennessee",2023,8351,1254,15.01616572865525
47041,"DeKalb County, Tennessee",2023,14536,2902,19.9642267473858
47043,"Dickson County, Tennessee",2023,38559,8235,21.356881661868822
47045,"Dyer County, Tennessee",2023,25043,5420,21.64277442798387
47047,"Fayette County, Tennessee",2023,31991,8605,26.898190115970117
47049,"Fentress County, Tennessee",2023,13693,2091,15.270576206821005
47051,"Franklin County, Tennessee",2023,29973,6909,23.050745671103996
47053,"Gibson County, Tennessee",2023,34428,6569,19.080399674683395
47055,"Giles County, Tennessee",2023,21500,4136,19.23720930232558
47057,"Grainger County, Tennessee",2023,17556,2621,14.929368876737298
47059,"Greene County, Tennessee",2023,51319,9073,17.67961183966952
47061,"Grundy County, Tennessee",2023,9757,1209,12.391103822896381
47063,"Hamblen County, Tennessee",2023,44322,8890,20.05775912639321
47065,"Hamilton County, Tennessee",2023,261480,96656,36.96496864004895
47067,"Hancock County, Tennessee",2023,4827,414,8.576755748912369
47069,"Hardeman County, Tennessee",2023,18356,2074,11.298757899324471
